Dataset,Algorithm,AUC_ROC_mean,AUC_ROC_std,AUC_ROC_count,Accuracy_mean,Accuracy_std,Accuracy_count,Precision_mean,Precision_std,Precision_count,Recall_mean,Recall_std,Recall_count,F1_macro_mean,F1_macro_std,F1_macro_count,MCC_mean,MCC_std,MCC_count
spambase,TabPFN,0.9915901116421452,0.0037934346604747613,30,0.9637052406551605,0.009493742851262546,30,0.9625048284333404,0.010068205246862251,30,0.9615729664038228,0.01002200031105005,30,0.9619666755859824,0.009929235132346252,30,0.924071610507864,0.019819654395396215,30
spambase,XGBoost,0.9872949771372096,0.004369200768155047,30,0.957763997610739,0.008139037027103195,30,0.9564486873071476,0.0084398001279276,30,0.955187435797049,0.00906906663629334,30,0.9557165270374478,0.008558090428162706,30,0.9116270087819196,0.017075233225380133,30
tic-tac-toe,CBM,0.9967077099113785,0.006165592842785171,30,0.9881615497076024,0.011556861973979265,30,0.9877768912969362,0.012014968352596226,30,0.9864079714648974,0.0145174996886671,30,0.9868706657255363,0.012899942911121696,30,0.9741441540064261,0.025225047004852407,30
tic-tac-toe,CBM_KE,0.9919278703118046,0.014134745247657626,30,0.9805080409356726,0.015905202108002215,30,0.9823741286421598,0.014020815695997094,30,0.9750840153591577,0.022257539214311176,30,0.9781295128778732,0.018136295666862236,30,0.9573321152538724,0.03483836163991067,30
tic-tac-toe,CatBoost,0.9999679333012667,0.00017563654240983434,30,0.9892141812865497,0.01076344262698772,30,0.9920193494144054,0.0077666562152289955,30,0.9843731431966726,0.015658246080919508,30,0.9878826737315357,0.012263994441044014,30,0.9763289455715317,0.023539884012781797,30
tic-tac-toe,DT_depth3,0.7706239642593217,0.046748582463873325,30,0.6510562865497076,0.04527748830071019,30,0.673357468322879,0.03552552423968534,30,0.6865957396317928,0.03925070195208317,30,0.6471472241973337,0.04336628528506874,30,0.359675484408681,0.07451232268882758,30
tic-tac-toe,DT_depth5,0.9517187286557938,0.035028689621389573,30,0.8782383040935673,0.04956532433314811,30,0.8641952905190069,0.05258182015850222,30,0.8801586388872916,0.053385954758872804,30,0.869129704820219,0.05312568212032397,30,0.7441054286590222,0.105406144703758,30
tic-tac-toe,EBM,0.9999683744465528,0.00017322029016609056,30,0.998263888888889,0.0061676406241329106,30,0.9987174573112073,0.0045151269415034685,30,0.9974896019013666,0.008949829763813113,30,0.9980490189026748,0.006968539765274392,30,0.9961961188683454,0.013512325108478438,30
tic-tac-toe,FIGS,0.8699151502677752,0.05014152188453935,30,0.7696454678362573,0.04858635178394749,30,0.770325664473495,0.06707151857510195,30,0.7051955353663133,0.05910821571580432,30,0.7160225909647656,0.06393576007215768,30,0.4695303165582533,0.1206523124843711,30
tic-tac-toe,KNN_k5,0.9761950169445426,0.010242237596759423,30,0.9269554093567252,0.02151228495710536,30,0.9319705537122913,0.024244757255351048,30,0.9071097256106744,0.026611760727378843,30,0.917054119903516,0.02446114214838323,30,0.8385398054293993,0.04805280203558293,30
tic-tac-toe,LightGBM,0.9999518999519,0.00019364016350955574,30,0.9951315789473685,0.009374866226673524,30,0.9964002997072027,0.006822193785414945,30,0.9929590017825312,0.013611825225895902,30,0.9945304566815889,0.010631230965423271,30,0.989329012845364,0.020519162961999075,30
tic-tac-toe,LogReg,0.9922387408314037,0.00831816018613353,30,0.9752960526315789,0.012980221515039277,30,0.9753505169104013,0.01239103560834067,30,0.970440877556627,0.017878640624867725,30,0.9724792116048131,0.01472748136109063,30,0.945708299615399,0.02863351339918775,30
tic-tac-toe,MLP,0.9931567261421784,0.007612976563514901,30,0.9718347953216374,0.01731854744619645,30,0.9731940306402146,0.01637842965912244,30,0.9649518816976123,0.023398318043003328,30,0.9684555888081335,0.019810456650123924,30,0.9380227909524809,0.0385074118277518,30
tic-tac-toe,RandomForest,0.9997507605192614,0.0004677056872616625,30,0.9906067251461989,0.011070249220863252,30,0.990724137086176,0.011982718040941814,30,0.9887812798628738,0.013107362384527544,30,0.9895954301000655,0.012256370654664586,30,0.9794774544308705,0.024118144071047166,30
tic-tac-toe,RuleFit,0.9837209935565406,0.01435496290951469,30,0.9328728070175439,0.03075610412775261,30,0.9271207353342724,0.034364391046624344,30,0.9294792827525276,0.032450001523525195,30,0.926438180318771,0.033122589314006724,30,0.8563522321465603,0.0637428310610665,30
tic-tac-toe,SVM_RBF,0.9990040384569164,0.0013057718764010401,30,0.9836476608187135,0.011190982157770625,30,0.9826320291225691,0.011674668845336623,30,0.9815449379491125,0.014219413241085587,30,0.98188111533854,0.012501477018611035,30,0.9641384121401602,0.024610422849636108,30
tic-tac-toe,TabPFN,1.0,0.0,30,0.9933954678362574,0.011447656821606082,30,0.9951405685137302,0.008248384038319997,30,0.9904486036838978,0.0165948818548455,30,0.9925599542851221,0.013054154639220385,30,0.9855403737307864,0.024977479710254782,30
tic-tac-toe,XGBoost,0.9990226958601406,0.003382669226920049,30,0.9902558479532164,0.010920916474085045,30,0.9920579446924093,0.00981556261667954,30,0.9866118490406915,0.014575277197898907,30,0.989126672651812,0.012227595293199058,30,0.9786285119044432,0.023893511160521994,30
vehicle,CBM,0.9555462774713654,0.014345493211190939,30,0.8160364145658263,0.04124677943208642,30,0.8195846482002161,0.04120149704996594,30,0.8182513100934153,0.04045264585462066,30,0.8144471864854055,0.04351237418419453,30,0.7575631788081151,0.05366375281093956,30
vehicle,CBM_KE,0.9535029307243161,0.01825776023577019,30,0.8191736694677871,0.05033053235802873,30,0.824459973977847,0.05325936574506798,30,0.8213756930204299,0.04961534503834704,30,0.8184082508436409,0.05125010455390527,30,0.7617798151536468,0.06705727549915359,30
vehicle,CatBoost,0.9387660835769651,0.01437889125664006,30,0.7734547152194211,0.04019184158211574,30,0.7721853933527955,0.04651519270958731,30,0.7760540555935294,0.03947249680067236,30,0.7706448687037816,0.042389499602918,30,0.7000007524059555,0.053895738168180114,30
vehicle,DT_depth3,0.8502610361501388,0.019120619596769823,30,0.6430765639589169,0.035508374793082075,30,0.6186066240741576,0.08732908155939635,30,0.6479488493962179,0.035650736453822586,30,0.5891217529557774,0.04766709329103879,30,0.5468986342662262,0.04570206954841613,30
vehicle,DT_depth5,0.8846029085593675,0.022231169109359544,30,0.698954248366013,0.034192600948838525,30,0.7016347945749123,0.044708266227368766,30,0.7005944786207945,0.033824648151907354,30,0.6875919192250196,0.03671219090941113,30,0.6058981473956072,0.047109959287337626,30
vehicle,EBM,0.9457349058622931,0.01592500470237582,30,0.790798319327731,0.04627661214592256,30,0.7924835798406531,0.04731302520216624,30,0.7930520429862535,0.04586854978608315,30,0.7894838853332248,0.046503342508072976,30,0.7231070042961101,0.061719778095947274,30
vehicle,FIGS,0.8991713096106244,0.01558247353970141,30,0.699780578898226,0.040116340621792874,30,0.7023219524476926,0.038967362769720904,30,0.7021060226323385,0.04025561023563578,30,0.69807541697752,0.0398615886259841,30,0.6024679570723672,0.05339533242875459,30
vehicle,KNN_k5,0.9039061905308756,0.016709317027498213,30,0.7064892623716154,0.035299087356713915,30,0.7054331619890902,0.04105908389944393,30,0.7081870395686185,0.035111291284910105,30,0.7028320501718327,0.038865179602636114,30,0.6110049733243375,0.04646046532258012,30
vehicle,LightGBM,0.9351222919524773,0.016023690838281427,30,0.7734733893557423,0.041527180328014626,30,0.7739277568085169,0.044168338991006716,30,0.7760522518417255,0.04055210447768444,30,0.7718019146402167,0.043196889932645616,30,0.7001026239116452,0.0547489538540226,30
vehicle,LogReg,0.9402436554237664,0.013590807226566316,30,0.7860924369747899,0.039079120677957394,30,0.7857815550656355,0.041438040434351724,30,0.7885332649806335,0.0384825014016894,30,0.7834078922382629,0.04145621983033288,30,0.716979069144643,0.05134776306286528,30
vehicle,MLP,0.941328686916176,0.02018628190930755,30,0.7799066293183939,0.06029502754531962,30,0.7768683607547178,0.06931831857151907,30,0.7820773524720893,0.060049846918051694,30,0.7750033566197543,0.06604932233421686,30,0.7093973245301287,0.07943561259268253,30
vehicle,RandomForest,0.9326127368980809,0.012519741078791257,30,0.747376283846872,0.04403546001117289,30,0.7411120208359491,0.049476969924618246,30,0.7507440950862004,0.04300996417404022,30,0.7415716845532014,0.0458575496479986,30,0.666067943900451,0.05903867413211746,30
vehicle,RuleFit,0.9253429998995665,0.017298078101750426,30,0.7431279178338002,0.046615349510938583,30,0.7315532781978412,0.0527187325247178,30,0.7464836333257385,0.04596156294532117,30,0.7328625671757151,0.0503679936480359,30,0.6614583720917863,0.06168232415753288,30
vehicle,SVM_RBF,0.935976286003847,0.012413611946169205,30,0.7664285714285715,0.045428284223511174,30,0.7622256946977892,0.05137408252460745,30,0.7690524606971976,0.044872358249701455,30,0.7595067957245346,0.04855026497193492,30,0.6924973971183054,0.06043886019916947,30
vehicle,TabPFN,0.9814697757151074,0.0075066500084164265,30,0.8905135387488329,0.026083088078471116,30,0.8949729040614591,0.025545619295351533,30,0.8916874572795626,0.025962687250590737,30,0.8912451958253862,0.026143671378712693,30,0.8553662423685472,0.03443394463948767,30
vehicle,XGBoost,0.9334638873495157,0.016864705707482042,30,0.772703081232493,0.05306974808399564,30,0.7731401887465736,0.057550884491431684,30,0.775307302346776,0.05203437867731173,30,0.7705873237000133,0.05483522451425064,30,0.6993108070100316,0.07063843257220503,30
wdbc,CBM,0.9838128450033212,0.01595005386584103,30,0.9612990810359232,0.02749685809475538,30,0.9616565000594928,0.02882994025257701,30,0.9581180856180856,0.0295570124926863,30,0.958594447099823,0.029281417041104485,30,0.9196300955346897,0.056333069786506866,30
wdbc,CBM_KE,0.9848307336402574,0.018440207274339347,30,0.9613095238095238,0.02503749357971515,30,0.9605659060764055,0.026216873988981624,30,0.958023088023088,0.02848750026664566,30,0.9585020192122141,0.026984675750291707,30,0.9184722579795523,0.052931944776788614,30
wdbc,CatBoost,0.99280698137841,0.011611950981889808,30,0.9694966583124478,0.021678917514053514,30,0.9703652550021509,0.021927071763897223,30,0.9656120731120731,0.02545522413255986,30,0.9671796404387916,0.02338344932159,30,0.9358669736584218,0.045637785697660596,30
wdbc,DT_depth3,0.9340085663895188,0.05344743315487623,30,0.9261904761904761,0.0384013463295537,30,0.9197167178006145,0.040543521415011725,30,0.9269733044733044,0.040146186473625584,30,0.9219783433876175,0.04042382951460762,30,0.8465820920542277,0.07992230969559894,30
wdbc,DT_depth5,0.9268336425479282,0.04604144782364474,30,0.9332393483709274,0.03779942981673414,30,0.9283307324590014,0.03949794626110079,30,0.9312722462722464,0.039735631423550105,30,0.9289916668935572,0.040013685304375164,30,0.8595288640434923,0.07855712641255862,30
wdbc,EBM,0.9954387411530269,0.008357225163349007,30,0.9777568922305765,0.01950562672012509,30,0.9797445648761438,0.018860005099274543,30,0.9733838383838385,0.023664926704222027,30,0.9759703486098263,0.0212260989823867,30,0.9530470127442687,0.041533373293834636,30
wdbc,FIGS,0.9164341258388877,0.054797405158611236,30,0.929124895572264,0.036838813119264575,30,0.9271405139092678,0.040059010104894086,30,0.9248496873496873,0.03742980120621152,30,0.9243245433185241,0.038999295600617316,30,0.8518431766299681,0.07597129577248195,30
wdbc,KNN_k5,0.9893086190705238,0.014713704475406417,30,0.9660401002506266,0.021580046949535185,30,0.9702699097607563,0.02045934203465267,30,0.9584247234247235,0.02654959334390928,30,0.9631407758588916,0.023431375408379494,30,0.9285114579337737,0.04540286109873381,30
wdbc,LightGBM,0.9929329576948625,0.011559181318669513,30,0.9636904761904763,0.02477258871431493,30,0.9645437310674893,0.026020109305163176,30,0.9587037037037037,0.02788416090681175,30,0.9609138444261636,0.02657839354116279,30,0.923150357923394,0.05259842106911037,30
wdbc,LogReg,0.9949710254472159,0.008070083181316197,30,0.9730367585630744,0.021504060651224503,30,0.972325042178017,0.023040744901693586,30,0.9716474266474265,0.022963805261190386,30,0.9712134402049737,0.022900827257571844,30,0.9438885497319662,0.0443456000668962,30
wdbc,MLP,0.9867344648297028,0.01592374320116599,30,0.953686299081036,0.03983071483572023,30,0.9521365954475642,0.04349242590414793,30,0.9511435786435787,0.041232053866536084,30,0.950666050316828,0.042234964527134156,30,0.9031727925034702,0.08362886187851094,30
wdbc,RandomForest,0.9905909434480863,0.013897285032744308,30,0.9613199665831245,0.028949380833668766,30,0.9588985834858428,0.03090253572962578,30,0.9601190476190476,0.031028367918463903,30,0.958768699788518,0.030820191142093733,30,0.9189385290777284,0.06080318206043056,30
wdbc,RuleFit,0.9894453606358369,0.014627796095586716,30,0.9619360902255639,0.02483295453933939,30,0.961881924229481,0.026390564279632253,30,0.9577573352573353,0.0275946283036722,30,0.9591071485779288,0.026598773149469162,30,0.9195473006276934,0.05259825545688689,30
wdbc,SVM_RBF,0.9956606885178314,0.006556894471342824,30,0.9747807017543859,0.01998194286671896,30,0.9737891676116874,0.021754840906444604,30,0.9736387686387686,0.021496147836234856,30,0.9730632195545384,0.02130539568996621,30,0.9473561738238967,0.041690979797023776,30
wdbc,TabPFN,0.9963930690121166,0.006703473144542148,30,0.978874269005848,0.021408593127505707,30,0.9807545314991135,0.021469883281919216,30,0.9752657527657528,0.02412371143048109,30,0.9772594466339722,0.022917460909296212,30,0.9559225269198427,0.04407723637170625,30
wdbc,XGBoost,0.9929399436542294,0.01287059708380852,30,0.9654239766081872,0.02373670393018269,30,0.9659431207486127,0.02581049765865724,30,0.9610618085618086,0.0254476790225112,30,0.9628705443344271,0.025421545598279492,30,0.9269278544780697,0.050118470235314974,30
wine-quality,CBM,0.4918035005872995,0.0449204950064056,15,0.267796140951268,0.17667964539054903,30,0.08232606317096133,0.06188821098797314,30,0.13698379893508955,0.0360565534206254,30,0.07759983559600016,0.0472627921158957,30,0.011403410115400752,0.02523597776598251,30
wine-quality,CBM_KE,0.7359161766153305,0.06422920608205442,15,0.6180835524393806,0.031547388454349595,30,0.3874167326572767,0.08117605927438225,30,0.31803036231335496,0.04767170108881673,30,0.3326258129187826,0.05707643637293553,30,0.42046883208787317,0.04724049891376446,30
wine-quality,CatBoost,0.8399483056854009,0.0365589448386896,15,0.6665985003408317,0.0159054948998921,30,0.5232819887763765,0.04547051693502121,30,0.4036810426199429,0.03468928864134719,30,0.4360438995288322,0.036352294025602916,30,0.48986244323851763,0.024879609130421122,30
wine-quality,DT_depth3,0.5756320668854057,0.05029646204259783,15,0.29242880792398757,0.021434585126320148,30,0.13687941762899677,0.04949517311303303,30,0.22956332197172566,0.05635207871353271,30,0.13071416801803515,0.04221063326332447,30,0.12312070184718543,0.04137591500262062,30
wine-quality,DT_depth5,0.6307944563740365,0.046024449718963044,15,0.3373476343502636,0.04882714360596651,30,0.23021147747114667,0.05794901300909929,30,0.2817417341549541,0.05464144236645825,30,0.20170661348144936,0.0500593405977908,30,0.16202533981388179,0.030875522138436327,30
wine-quality,EBM,0.789064386514067,0.041048012314567485,15,0.5882018001474619,0.021187777140625915,30,0.47135256345054943,0.06534796911896353,30,0.31791294782530527,0.03254393880178609,30,0.3435161808350508,0.03896483359231921,30,0.35896843466518996,0.03426059640336882,30
wine-quality,FIGS,0.6368624842522649,0.039063900239759496,15,0.5447150230235244,0.02039115952736787,30,0.3431039213778556,0.069808194927449,30,0.25390597617403027,0.02523390440639794,30,0.2638615157195591,0.02872218125255592,30,0.2831574986096121,0.03398671392051393,30
wine-quality,KNN_k5,0.696435559349041,0.01984665294978525,15,0.5662155168815992,0.017186908821255877,30,0.37924124425063777,0.06668790133807649,30,0.31920306351746625,0.0344824387218528,30,0.3328818399641083,0.0411396346950933,30,0.33742420238504184,0.026571882795577935,30
wine-quality,LightGBM,0.8266674317945965,0.053453298431069766,15,0.6962007706968267,0.019146631370140218,30,0.5540823788128634,0.05518803199467858,30,0.4363610122748389,0.03927491622056391,30,0.4719354361798443,0.044039572160667145,30,0.5370731696687496,0.029814608447654756,30
wine-quality,LogReg,0.7263057245910163,0.04367191451363927,15,0.30870330954467673,0.0224196162246852,30,0.24149596673473425,0.015080189295336503,30,0.3398460004400361,0.07800001123679835,30,0.21620968806800625,0.01716182225855687,30,0.16361182277233718,0.024712998548421867,30
wine-quality,MLP,0.7281730275569733,0.06365401678162907,15,0.5666268797907711,0.017862800636121175,30,0.3571547614353985,0.08320225229977055,30,0.2870156517069578,0.0459612660542804,30,0.2960973150119989,0.055989777646684384,30,0.3221608979284343,0.0296574787529701,30
wine-quality,RandomForest,0.8514202587247476,0.04611140691272649,15,0.6675563067762893,0.01829025574827412,30,0.4747293686227864,0.05546993851593408,30,0.45809379544630247,0.04642533556249197,30,0.45933974587545073,0.04778559300842899,30,0.5201341761987501,0.025692793891181436,30
wine-quality,RuleFit,0.7827982740583665,0.025500652406132668,15,0.5473666930985073,0.019909024295075923,30,0.3201440191335202,0.07099189766952357,30,0.24409891364780353,0.026363257266548534,30,0.24719111670205007,0.031088352941486923,30,0.2787939350187915,0.03477465978144816,30
wine-quality,SVM_RBF,0.8091555820363977,0.02295990340320455,15,0.43814239806351984,0.02235355063230677,30,0.28648172301815295,0.031462195541089304,30,0.3704105208232106,0.05287358209670255,30,0.2915818838229203,0.035961450974087615,30,0.27077775966508805,0.0259404892143008,30
wine-quality,TabPFN,0.9216037971855978,0.017993426470716407,15,0.7158703726889528,0.017863007197932455,30,0.6048868826782091,0.05092434858251502,30,0.4333034874226685,0.03856352696232725,30,0.4760464979832894,0.041783370328122266,30,0.565169328044455,0.028156645854319436,30
wine-quality,XGBoost,0.8371509022969363,0.03673893609582544,15,0.6917794193341958,0.019049890348775873,30,0.5335594426498375,0.05524176622798021,30,0.43761136172770054,0.04147233016274617,30,0.46899497270174734,0.04601508625318231,30,0.5311887149686719,0.029319997557352546,30
