Seed,Dataset,Algorithm,CV index,Status,Accuracy,AUC_ROC,Precision,Recall,F1_macro,MCC,bp_source,wall_s
43,diabetes,CBM,3,OK,0.7922077922077922,0.8888888888888888,0.7719109195402298,0.7803703703703704,0.7755102040816326,0.5522164981933888,v26 main_pc0,2.8
43,diabetes,CBM,4,OK,0.7142857142857143,0.7681481481481481,0.6889367816091954,0.6948148148148148,0.6913265306122449,0.3837065760234115,v26 main_pc0,8.8
43,diabetes,CBM,5,OK,0.7272727272727273,0.7651851851851852,0.7,0.6792592592592592,0.6857142857142857,0.378691704962503,v26 main_pc0,6.3
43,diabetes,CBM,6,OK,0.7402597402597403,0.7992592592592592,0.7148148148148148,0.7148148148148148,0.7148148148148148,0.42962962962962964,v26 main_pc0,4.6
43,diabetes,CBM,7,OK,0.7272727272727273,0.78,0.7222222222222222,0.6451851851851852,0.6509820850420893,0.35924016749576715,v26 main_pc0,8.4
43,diabetes,CBM,8,OK,0.6973684210526315,0.7538461538461538,0.6860627177700348,0.7053846153846154,0.6851017834624392,0.3909701764923501,v26 main_pc0,11.7
43,diabetes,CBM,9,OK,0.7894736842105263,0.8884615384615384,0.7894736842105263,0.8215384615384616,0.7840909090909092,0.610170215847752,v26 main_pc0,10.8
43,kr-vs-kp,CBM_KE,0,OK,0.99375,0.9999217251770969,0.993738014167743,0.993738014167743,0.993738014167743,0.9874760283354859,v26 main_pc0,62.5
43,kr-vs-kp,CBM_KE,1,OK,0.990625,0.9934640522875817,0.9904944453137224,0.9907440021916951,0.9906095020101535,0.9812384157707068,v25(p_c=0),44.4
43,kr-vs-kp,CBM_KE,2,OK,0.928125,0.9916245939493562,0.9333094441790094,0.9259324488278345,0.9275298102580766,0.8592102249377467,v26 main_pc0,30.9
43,kr-vs-kp,CBM_KE,3,OK,0.753125,0.9492583460529922,0.839430894308943,0.7418300653594772,0.7303495429382086,0.5730081861745344,v26 main_pc0,44.2
43,kr-vs-kp,CBM_KE,4,OK,0.81875,0.8930765919142107,0.8625592417061612,0.8263473053892216,0.8152572065615544,0.68795416002744,v26 main_pc0,43.5
43,kr-vs-kp,CBM_KE,5,OK,0.778125,0.8487730421509921,0.8508403361344538,0.7679738562091503,0.7612818492251117,0.6132406959348476,v26 main_pc0,63.0
43,kr-vs-kp,CBM_KE,6,OK,0.9937304075235109,0.994169555625591,0.9935064935064934,0.9940119760479043,0.9937199779510197,0.9875183401833406,v25(p_c=0),38.4
43,kr-vs-kp,CBM_KE,7,OK,0.7084639498432602,0.9690159155373463,0.8211538461538461,0.694078947368421,0.6707215556566811,0.4993163342205352,v26 main_pc0,67.3
43,kr-vs-kp,CBM_KE,8,OK,0.9968652037617555,0.9995272612669398,0.9967320261437909,0.9970059880239521,0.9968591542362034,0.9937379764037085,v25(p_c=0),39.6
43,kr-vs-kp,CBM_KE,9,OK,0.9811912225705329,0.9864556264272778,0.9819384129490722,0.9806480825261832,0.9811376537369915,0.9625856306421439,v26 main_pc0,156.4
43,kr-vs-kp,CBM,0,OK,0.98125,0.9931900904074205,0.9811320754716981,0.9820359281437125,0.9812382739212007,0.9631675795202219,v25(p_c=0),23.4
43,kr-vs-kp,CBM,1,OK,0.984375,0.9994129388282259,0.9841307066916822,0.9847559782395993,0.9843565150226341,0.9688864831715941,v26 main_pc0,13.4
