Seed,Dataset,Algorithm,CV index,Status,Accuracy,AUC_ROC,Precision,Recall,F1_macro,MCC,bp_source,wall_s
42,segment,CBM_KE,9,OK,0.961038961038961,0.9921728103546286,0.9624649859943978,0.961038961038961,0.9611259276002786,0.9547542215699191,v26 main_pc0,29.6
42,spambase,CBM_KE,0,OK,0.9436008676789588,0.9798337862853991,0.9379223136028418,0.9467190515577613,0.9416160081053697,0.8845976273733545,v26 main_pc0,103.7
42,spambase,CBM_KE,1,OK,0.9434782608695652,0.9835739321570723,0.9400879840602869,0.9417612229945147,0.9409044193216856,0.8818476196342832,v25(p_c=0),118.6
42,spambase,CBM_KE,2,OK,0.9652173913043478,0.9820194459296224,0.9653830029346588,0.9616230024356918,0.9634187558400764,0.9269983799278952,v26 main_pc0,162.1
42,spambase,CBM_KE,3,OK,0.941304347826087,0.9806530822392523,0.9388888888888889,0.9380284758114021,0.9384536097800287,0.8769169425904825,v25(p_c=0),35.6
42,spambase,CBM_KE,4,OK,0.9434782608695652,0.9825343076100517,0.938009692675996,0.9456424879700588,0.9413311357036339,0.8836192148185364,v26 main_pc0,178.5
42,spambase,CBM_KE,5,OK,0.9347826086956522,0.9771282599655438,0.9298936357759887,0.9345927642131526,0.9320652173913043,0.864473628260641,v26 main_pc0,27.7
42,spambase,CBM_KE,6,OK,0.9260869565217391,0.9667518168676608,0.9208830385300973,0.9254836729440187,0.9230072463768115,0.8463542074418364,v26 main_pc0,61.4
42,spambase,CBM_KE,7,OK,0.9217391304347826,0.9701974296520723,0.9187061372989522,0.9170478623339076,0.9178571428571429,0.8357523544845462,v26 main_pc0,72.0
42,spambase,CBM_KE,8,OK,0.95,0.9846232903786861,0.9473575190862283,0.9481974859672702,0.9477724299642107,0.8955546111388242,v25(p_c=0),149.0
42,spambase,CBM_KE,9,OK,0.9565217391304348,0.9819155664479405,0.9520467836257309,0.9583366274013756,0.9548701043874108,0.910361682485938,v26 main_pc0,32.2
42,tic-tac-toe,CBM_KE,0,OK,0.7604166666666666,0.6717267552182163,0.7380952380952381,0.7348197343453511,0.7363582089552239,0.4729036289072729,v26 main_pc0,9.4
42,tic-tac-toe,CBM_KE,1,OK,0.9270833333333334,0.9943074003795066,0.9227994227994227,0.9169829222011385,0.9197611940298507,0.8397622016353391,v26 main_pc0,14.8
42,tic-tac-toe,CBM_KE,2,OK,0.9375,0.9927849927849928,0.923957856161246,0.9451659451659451,0.9325526932084309,0.8688650061972779,v25(p_c=0),60.9
42,tic-tac-toe,CBM_KE,3,OK,1.0,1.0,1.0,1.0,1.0,1.0,v26 main_pc0,21.6
