Seed,Dataset,Algorithm,CV index,Status,Accuracy,AUC_ROC,Precision,Recall,F1_macro,MCC,wall_s
44,spambase,TabICLv2,1,OK,0.9695652173913043,0.9964553753539674,0.9681181805580308,0.9681181805580308,0.9681181805580308,0.9362363611160617,2.3
44,spambase,TabICLv2,2,OK,0.9717391304347827,0.9950098021743004,0.969977863862756,0.9708806114972574,0.9704240050249516,0.9408580422696493,2.5
44,spambase,TabICLv2,3,OK,0.9565217391304348,0.9912671538050258,0.953699867826636,0.9554248598982158,0.9545418610166811,0.9091230912055522,1.9
44,spambase,TabICLv2,4,OK,0.9652173913043478,0.9885542287966098,0.9635636349234638,0.9635636349234638,0.9635636349234638,0.9271272698469276,2.2
44,spambase,TabICLv2,5,OK,0.9586956521739131,0.9914453751559437,0.9538986354775829,0.9610982395691003,0.9570893415619677,0.9149685497579253,1.9
44,spambase,TabICLv2,6,OK,0.9739130434782609,0.994871185568031,0.9735780035388377,0.9717024099487119,0.9726190476190476,0.9452785527408719,2.1
44,spambase,TabICLv2,7,OK,0.9804347826086957,0.9963563634923464,0.9782608695652173,0.9809600190102774,0.9795631247686043,0.9592170910027799,2.4
44,spambase,TabICLv2,8,OK,0.9565217391304348,0.9869554905526129,0.9538043478260869,0.9554905526128548,0.9546270541121699,0.9092933369808018,1.8
44,spambase,TabICLv2,9,OK,0.9630434782608696,0.992884813028698,0.9609694028525774,0.9618349276622657,0.961397013451808,0.9228039246144069,2.6
44,tic-tac-toe,TabICLv2,0,OK,0.9895833333333334,1.0,0.9920634920634921,0.9852941176470589,0.9885373134328358,0.977334166408364,1.7
44,tic-tac-toe,TabICLv2,1,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.6
44,tic-tac-toe,TabICLv2,2,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.7
44,tic-tac-toe,TabICLv2,3,OK,0.9895833333333334,0.9990379990379991,0.9921875,0.9848484848484849,0.9883706844336766,0.9770084209183943,1.6
44,tic-tac-toe,TabICLv2,4,OK,0.9479166666666666,0.9995189995189996,0.9632352941176471,0.9242424242424243,0.9399324239769742,0.886620694933573,1.6
44,tic-tac-toe,TabICLv2,5,OK,0.9895833333333334,1.0,0.9921875,0.9848484848484849,0.9883706844336766,0.9770084209183943,1.8
44,tic-tac-toe,TabICLv2,6,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.4
44,tic-tac-toe,TabICLv2,7,OK,0.96875,0.9956709956709956,0.9772727272727273,0.9545454545454546,0.964562569213732,0.9315409787235999,1.6
44,tic-tac-toe,TabICLv2,8,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.7
44,tic-tac-toe,TabICLv2,9,OK,0.9894736842105263,0.9995112414467253,0.9920634920634921,0.9848484848484849,0.9883076923076923,0.9768853332428297,1.8
44,vehicle,TabICLv2,0,OK,0.9176470588235294,0.98241341991342,0.9188311688311689,0.9188311688311689,0.9186046511627908,0.8903249630723782,1.8
44,vehicle,TabICLv2,1,OK,0.8705882352941177,0.9807731331168831,0.8704545454545455,0.8728354978354979,0.8704318936877076,0.8282865583456426,1.5
44,vehicle,TabICLv2,2,OK,0.8705882352941177,0.9809422348484849,0.8722943722943723,0.8722943722943723,0.872093023255814,0.8275480059084195,1.9
44,vehicle,TabICLv2,3,OK,0.9411764705882353,0.9924918831168832,0.942391304347826,0.9415584415584416,0.9417344173441734,0.9216845844998045,1.8
44,vehicle,TabICLv2,4,OK,0.9058823529411765,0.989200036075036,0.9128959276018099,0.9058441558441559,0.9057017543859649,0.876951909542042,1.5
44,vehicle,TabICLv2,5,OK,0.8352941176470589,0.9636882215007214,0.8405797101449275,0.8359848484848484,0.838034188034188,0.780343737063505,1.9
44,vehicle,TabICLv2,6,OK,0.8928571428571429,0.9797808012093726,0.8955627705627706,0.8922619047619047,0.8936451145753472,0.8572239644884312,1.8
44,vehicle,TabICLv2,7,OK,0.9166666666666666,0.9904991322042014,0.9204545454545455,0.9170369104579631,0.9184546597337295,0.8888890322062738,1.6
44,vehicle,TabICLv2,8,OK,0.8928571428571429,0.9756148549351313,0.9089285714285715,0.8933982683982684,0.8922493224932249,0.8630230650632602,1.9
44,vehicle,TabICLv2,9,OK,0.9285714285714286,0.9862267895101996,0.9301948051948052,0.9301948051948052,0.9301948051948052,0.9047258979206049,1.7
44,wdbc,TabICLv2,0,OK,0.9649122807017544,0.996031746031746,0.9736842105263157,0.9523809523809523,0.9614864864864865,0.9258200997725514,1.9
44,wdbc,TabICLv2,1,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.8
44,wdbc,TabICLv2,2,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.8
44,wdbc,TabICLv2,3,OK,0.9473684210526315,0.9682539682539683,0.9615384615384616,0.9285714285714286,0.9415384615384615,0.8894991799933214,1.7
44,wdbc,TabICLv2,4,OK,0.9824561403508771,1.0,0.9772727272727273,0.9861111111111112,0.981329839502129,0.9633432944855655,1.9
44,wdbc,TabICLv2,5,OK,0.9649122807017544,0.9986772486772486,0.9565217391304348,0.9722222222222222,0.9629870129870131,0.9286112429750731,2.0
44,wdbc,TabICLv2,6,OK,0.9824561403508771,0.9986772486772486,0.9864864864864865,0.9761904761904762,0.9809555629802873,0.962621902223779,2.1
44,wdbc,TabICLv2,7,OK,1.0,1.0,1.0,1.0,1.0,1.0,2.1
44,wdbc,TabICLv2,8,OK,0.9824561403508771,0.9948051948051948,0.9861111111111112,0.9772727272727273,0.981329839502129,0.9633432944855655,1.9
44,wdbc,TabICLv2,9,OK,0.9821428571428571,1.0,0.9772727272727273,0.9857142857142858,0.9811257162116616,0.9629500128629354,1.9
44,wine-quality,TabICLv2,0,OK,0.746938775510204,nan,0.6474738269769326,0.4963298035417294,0.5393851069838285,0.61456761379477,0.7
44,wine-quality,TabICLv2,1,OK,0.6795918367346939,nan,0.6345329309307971,0.4294452041228834,0.47638146127014824,0.5077288575890541,1.3
44,wine-quality,TabICLv2,2,OK,0.7224489795918367,nan,0.6518532358227015,0.5007462215119416,0.5478412688455877,0.5770005865878752,1.3
44,wine-quality,TabICLv2,3,OK,0.6959183673469388,0.9258851004614999,0.6414975649350649,0.4706977409563617,0.5172835497835498,0.5350258737305368,1.1
44,wine-quality,TabICLv2,4,OK,0.7551020408163265,0.9126601988413097,0.5678496690371413,0.41364569338707274,0.45512853000657877,0.6271632526517565,1.1
44,wine-quality,TabICLv2,5,OK,0.7387755102040816,0.929229287720475,0.5443371579400991,0.400535020982241,0.43353220006538085,0.6003538392135085,2.0
44,wine-quality,TabICLv2,6,OK,0.6938775510204082,0.9247354303279922,0.5147078092998103,0.38596989231558126,0.4207540477127441,0.5317212005799815,1.0
44,wine-quality,TabICLv2,7,OK,0.710204081632653,0.9360456379329836,0.6222754429854476,0.4725118254026392,0.5083810349080743,0.5595919156534764,1.1
44,wine-quality,TabICLv2,8,OK,0.689161554192229,nan,0.6208488936574871,0.4351415036749444,0.48210441967403633,0.5206964190888413,1.8
44,wine-quality,TabICLv2,9,OK,0.7402862985685071,nan,0.6649527089825598,0.5120413950137964,0.5622016683846063,0.6036702617571735,0.5
