Seed,Dataset,Algorithm,CV index,Status,Accuracy,AUC_ROC,Precision,Recall,F1_macro,MCC,Train time [s],wall_s,Train size,Test size,Number of classes,n_trials,num_concepts,rule_budget,concept_dropout_p,lambda_concept,kd_alpha_hard,kd_temperature
43,balance-scale,CBM_KE,8,OK,0.8870967741935484,0.9844726759427305,0.5913978494623656,0.6436781609195402,0.6163841807909605,0.8000968491968982,225.15233254432678,225.2,563,62,3,40,4,3,0.0,0.26955096332413014,0.3523237882554702,4.297009650093849
43,balance-scale,CBM_KE,9,OK,0.9516129032258065,0.9947423571529476,0.9118279569892472,0.9095238095238095,0.9098765432098764,0.9168224599768274,216.0542435646057,216.1,563,62,3,40,3,4,0.0,1.4963778441662408,0.617428886123806,4.259407545002471
43,balance-scale,CBM,2,OK,0.9841269841269841,1.0,0.9888888888888889,0.9885057471264368,0.9885023292695014,0.972578600211013,154.72671151161194,154.7,562,63,3,40,4,14,0.0,0.2301727551264564,,
43,balance-scale,CBM,3,OK,0.9365079365079365,0.9851250845165653,0.8456486042692939,0.8988505747126437,0.8654898741105638,0.8926169696243248,162.66591262817383,162.7,562,63,3,40,4,13,0.0,0.0751622592611095,,
43,balance-scale,CBM,6,OK,0.9838709677419355,1.0,0.9444444444444445,0.9885057471264368,0.9638490164805954,0.9725376779825632,149.10150861740112,149.1,563,62,3,40,3,6,0.0,0.42921468568916116,,
43,balance-scale,CBM,7,OK,0.9838709677419355,0.9969605386014054,0.9444444444444445,0.9880952380952381,0.9636363636363635,0.972520851765122,150.9612832069397,151.0,563,62,3,40,4,14,0.0,0.2301727551264564,,
43,balance-scale,CBM,9,OK,0.9193548387096774,0.9706795878996157,0.8341543513957307,0.8865353037766832,0.8535547041294168,0.8633007883818391,196.81136226654053,196.8,563,62,3,40,2,4,0.0,3.7197670128624556,,
43,bank,CBM_KE,1,OK,0.908,0.8886458333333334,0.8118279569892473,0.6922348484848485,0.7324803722012213,0.48967009328799244,2454.808091878891,2454.8,9000,1000,2,40,9,5,0.0,1.4963778441662408,0.617428886123806,4.259407545002471
43,bank,CBM_KE,2,OK,0.898,0.9021874999999999,0.7947368421052632,0.6325757575757576,0.6721311475409837,0.3953477463074335,2368.0218076705933,2368.0,9000,1000,2,40,8,7,0.0,3.625808874163238,0.236418090648513,1.2619668917959084
43,bank,CBM_KE,4,OK,0.899,0.9011837268120235,0.7678714010614813,0.7144905461691065,0.7368249625431568,0.4793991369068614,2702.1567389965057,2702.2,9000,1000,2,40,10,2,0.0,0.26955096332413014,0.3523237882554702,4.297009650093849
43,bank,CBM_KE,5,OK,0.91,0.9244163634483213,0.8143546594250819,0.7100574469485422,0.7477550196751084,0.5139359384017086,2877.200155735016,2877.2,9000,1000,2,40,4,4,0.0,4.721030019512241,0.3390059191054198,4.598694477469651
43,bank,CBM_KE,6,OK,0.902,0.9103789994264707,0.7693819469551595,0.773211481868013,0.7712759998506292,0.5425799145420316,2505.9964587688446,2506.0,9000,1000,2,40,4,15,0.0,3.1696101816190074,0.5804694117311245,3.9323391645298216
43,bank,CBM_KE,7,OK,0.903,0.9171767316353107,0.78613369467028,0.7025122462603071,0.7340943170198826,0.48143775189920146,2687.286664247513,2687.3,9000,1000,2,40,12,17,0.0,2.4229666899543845,0.4075119282961159,1.3437688470002476
43,bank,CBM_KE,8,OK,0.904,0.912146597843154,0.8139555827734649,0.6638836393723145,0.7069597069597069,0.4536614751383299,2720.2561044692993,2720.3,9000,1000,2,40,11,18,0.0,4.555257725111775,0.32664021668053067,1.4160757994190516
43,bank,CBM_KE,9,OK,0.899,0.9050762041764213,0.7666523372098285,0.721617352551265,0.7410515358720537,0.48618837922784364,3216.0134978294373,3216.0,9000,1000,2,40,12,17,0.0,2.4229666899543845,0.4075119282961159,1.3437688470002476
43,bank,CBM,0,OK,0.895,0.7810511363636363,0.7517252910953698,0.7352272727272727,0.7430494886684824,0.4866730060352338,2572.983625650406,2573.0,9000,1000,2,40,3,6,0.0,3.7197670128624556,,
43,bank,CBM,1,OK,0.887,0.8362594696969697,0.7304958575768787,0.6946969696969697,0.7102853817182384,0.4236831127053453,2546.3140313625336,2546.3,9000,1000,2,40,5,15,0.0,2.862366953762175,,
43,bank,CBM,3,OK,0.883,0.868342803030303,0.7252303692056326,0.7428030303030303,0.7334845865252541,0.4677033938700804,3100.0346059799194,3100.0,9000,1000,2,40,6,17,0.0,3.1490530717687086,,
43,bank,CBM,4,OK,0.89,0.8291822976898993,0.7419307095548786,0.6844272699066369,0.7073689811119979,0.4224624019710241,2395.294735431671,2395.3,9000,1000,2,40,3,6,0.0,3.7197670128624556,,
43,bank,CBM,5,OK,0.892,0.836158670164255,0.74675442932591,0.7675231997292189,0.7564737397516033,0.5138580912299615,2193.9545962810516,2194.0,9000,1000,2,40,4,15,0.0,0.08618199393342754,,
43,bank,CBM,6,OK,0.899,0.8715388448556305,0.7621129587155964,0.7750684004174541,0.7683480925414966,0.5370251103350207,2343.1675968170166,2343.2,9000,1000,2,40,2,4,0.0,1.6676090398726733,,
43,bank,CBM,7,OK,0.895,0.8350022094980208,0.7534850104946339,0.740722458842223,0.7468507021879331,0.49404265000469333,2403.1923866271973,2403.2,9000,1000,2,40,3,6,0.0,3.7197670128624556,,
43,bank,CBM,8,OK,0.887,0.909965306180013,0.7382787717294759,0.7824960746152183,0.7573227328466903,0.5188942770072247,2292.1994757652283,2292.2,9000,1000,2,40,2,4,0.0,1.6676090398726733,,
43,bank,CBM,9,OK,0.886,0.8229957032315085,0.7325714285714287,0.7391664081083876,0.7357955335539672,0.47169173492892585,2119.4770605564117,2119.5,9000,1000,2,40,5,11,0.0,3.576195778751566,,
43,blood,CBM_KE,0,OK,0.7333333333333333,0.6812865497076023,0.6345029239766082,0.6345029239766082,0.6345029239766082,0.26900584795321636,198.66952347755432,198.7,673,75,2,40,4,16,0.0,4.555257725111775,0.32664021668053067,1.4160757994190516
43,blood,CBM_KE,1,OK,0.7733333333333333,0.7490253411306043,0.6827731092436975,0.5847953216374269,0.592,0.24898437368631707,188.63349103927612,188.6,673,75,2,40,4,15,0.0,0.5791069655709132,0.2719600984904924,4.179311573858014
43,blood,CBM_KE,2,OK,0.68,0.6720272904483431,0.435634328358209,0.46637426900584794,0.4416873449131513,-0.09304499470438561,200.07063221931458,200.1,673,75,2,40,4,8,0.0,3.36721856527679,0.5780241249271592,3.438239485036183
43,blood,CBM_KE,3,OK,0.84,0.7573099415204678,0.823076923076923,0.7046783625730995,0.7365339578454333,0.5143028508594515,210.12616801261902,210.1,673,75,2,40,2,3,0.0,0.6555273421797599,0.35039885289992756,2.887100784118844
43,blood,CBM_KE,4,OK,0.8133333333333334,0.719298245614035,0.7854477611940298,0.6491228070175439,0.674317617866005,0.41263432434118835,205.64774012565613,205.7,673,75,2,40,3,3,0.0,3.238469256942929,0.4702338509545298,3.298119517418415
43,blood,CBM_KE,8,OK,0.7432432432432432,0.6805985552115583,0.6115591397849462,0.5856553147574819,0.592581860330339,0.1955058386069684,221.6723895072937,221.7,674,74,2,40,4,2,0.0,0.26955096332413014,0.3523237882554702,4.297009650093849
43,blood,CBM,0,OK,0.76,0.6949317738791423,0.6772727272727272,0.6900584795321638,0.6828007518796992,0.36710862157118823,185.58740234375,185.6,673,75,2,40,4,12,0.0,0.0751622592611095,,
43,blood,CBM,1,OK,0.76,0.47027290448343084,0.38,0.5,0.4318181818181818,0.0,180.40009474754333,180.4,673,75,2,40,4,12,0.0,0.0751622592611095,,
43,blood,CBM,2,OK,0.68,0.7227095516569201,0.5614035087719298,0.5614035087719298,0.5614035087719298,0.12280701754385964,168.69976592063904,168.7,673,75,2,40,2,4,0.0,0.08618199393342754,,
43,blood,CBM,3,OK,0.76,0.38011695906432746,0.38,0.5,0.4318181818181818,0.0,153.2010476589203,153.2,673,75,2,40,4,12,0.0,0.0751622592611095,,
43,blood,CBM,4,OK,0.8,0.7641325536062378,0.725,0.6973684210526316,0.7086247086247086,0.4214636152117623,173.29226064682007,173.3,673,75,2,40,4,12,0.0,0.0751622592611095,,
43,blood,CBM,5,OK,0.8133333333333334,0.7826510721247564,0.7447033898305084,0.7251461988304093,0.7337728194726166,0.4694423843721605,154.90451884269714,154.9,673,75,2,40,4,12,0.0,0.0751622592611095,,
43,blood,CBM,6,OK,0.68,0.6744639376218323,0.5281030444964872,0.5233918128654971,0.5233050847457628,0.05127889069832007,189.93229007720947,189.9,673,75,2,40,4,12,0.0,0.0751622592611095,,
43,blood,CBM,8,OK,0.5945945945945946,0.6413828689370485,0.5521380345086272,0.5717234262125903,0.5375,0.1223032047159682,158.89916968345642,158.9,674,74,2,40,4,8,0.0,4.896633088089549,,
43,blood,CBM,9,OK,0.8378378378378378,0.8513931888544891,0.7922077922077921,0.7089783281733746,0.7357142857142858,0.4942270567049815,145.57310032844543,145.6,674,74,2,40,4,12,0.0,0.0751622592611095,,
43,car,CBM_KE,1,OK,0.9884393063583815,0.9999521622655951,0.9915405632618748,0.9578754578754578,0.9733301677746122,0.9746056628086116,498.47882986068726,498.5,1555,173,4,40,12,11,0.0,3.36721856527679,0.5780241249271592,3.438239485036183
43,car,CBM_KE,2,OK,0.9884393063583815,0.9992469879518072,0.9667008196721312,0.951923076923077,0.9563305007749453,0.9747193476121138,500.7686264514923,500.8,1555,173,4,40,12,11,0.0,3.36721856527679,0.5780241249271592,3.438239485036183
43,car,CBM_KE,3,OK,0.9942196531791907,1.0,0.9979508196721312,0.9935897435897436,0.9957244401688846,0.9873704017981242,496.46262860298157,496.5,1555,173,4,40,12,6,0.0,2.262952561312196,0.6694548391478754,3.5042853105201686
43,car,CBM_KE,4,OK,0.9884393063583815,0.9999115340622518,0.9913549369290997,0.9913549369290997,0.9913549369290997,0.9748290411756148,483.95741391181946,484.0,1555,173,4,40,12,19,0.0,2.4229666899543845,0.4075119282961159,1.3437688470002476
43,car,CBM_KE,5,OK,1.0,1.0,1.0,1.0,1.0,1.0,499.9030566215515,499.9,1555,173,4,40,12,11,0.0,3.36721856527679,0.5780241249271592,3.438239485036183
43,car,CBM_KE,6,OK,0.9942196531791907,0.9996821360457724,0.96875,0.9979338842975207,0.9822959889349931,0.9876221214194032,465.00138568878174,465.0,1555,173,4,40,6,12,0.0,0.21318434176926843,0.3673614280525964,4.965756744050969
43,car,CBM_KE,7,OK,0.9942196531791907,0.9999115340622518,0.9935897435897436,0.9979338842975207,0.9957159023549065,0.9875788336733873,467.6307671070099,467.6,1555,173,4,40,3,7,0.0,2.054697767833935,0.7902572859607933,1.306650799985789
43,car,CBM_KE,8,OK,1.0,1.0,1.0,1.0,1.0,1.0,524.935788154602,524.9,1556,172,4,40,12,11,0.0,3.36721856527679,0.5780241249271592,3.438239485036183
43,car,CBM_KE,9,OK,1.0,1.0,1.0,1.0,1.0,1.0,503.469881772995,503.5,1556,172,4,40,12,11,0.0,3.36721856527679,0.5780241249271592,3.438239485036183
43,car,CBM,0,OK,0.9942196531791907,1.0,0.9642857142857143,0.9642857142857143,0.9615384615384617,0.9874287384885251,395.2666094303131,395.3,1555,173,4,40,5,5,0.0,0.2785318856574255,,
43,car,CBM,1,OK,0.9942196531791907,0.9998086490623804,0.9642857142857143,0.9935897435897436,0.9775224775224776,0.9874607602464589,407.36559772491455,407.4,1555,173,4,40,5,20,0.0,0.4339111372001061,,
43,car,CBM,2,OK,1.0,1.0,1.0,1.0,1.0,1.0,405.77689576148987,405.8,1555,173,4,40,5,20,0.0,0.4339111372001061,,
43,car,CBM,4,OK,0.9942196531791907,0.9986730109337765,0.9935897435897436,0.9979338842975207,0.9957159023549065,0.9875788336733873,428.7662208080292,428.8,1555,173,4,40,5,20,0.0,0.4339111372001061,,
43,car,CBM,5,OK,0.9884393063583815,0.9999801335028607,0.9667008196721312,0.9868421052631579,0.9755477699922145,0.9749549125437694,408.5593786239624,408.6,1555,173,4,40,5,20,0.0,0.4339111372001061,,
43,car,CBM,6,OK,1.0,1.0,1.0,1.0,1.0,1.0,428.65547251701355,428.7,1555,173,4,40,5,20,0.0,0.4339111372001061,,
43,car,CBM,7,OK,0.9942196531791907,0.9999115340622518,0.9935897435897436,0.9979338842975207,0.9957159023549065,0.9875788336733873,418.7994132041931,418.8,1555,173,4,40,5,20,0.0,0.4339111372001061,,
43,car,CBM,8,OK,0.9941860465116279,1.0,0.96875,0.9979338842975207,0.9822959889349931,0.9873930686662565,358.78389406204224,358.8,1556,172,4,40,6,16,0.0,1.2548201805907633,,
43,credit-g,CBM_KE,1,OK,0.77,0.7738095238095238,0.7286843591191418,0.6928571428571428,0.7047875754075215,0.42001624785636316,297.8520407676697,297.9,900,100,2,40,10,9,0.0,1.2402181591946362,0.4826320520270444,3.752154947047655
43,credit-g,CBM_KE,3,OK,0.77,0.6761904761904761,0.7445074415308293,0.6642857142857144,0.6801557502433597,0.4008445069104218,289.16847467422485,289.2,900,100,2,40,12,17,0.0,2.4229666899543845,0.4075119282961159,1.3437688470002476
43,credit-g,CBM_KE,5,OK,0.79,0.8085714285714285,0.8138815207780725,0.669047619047619,0.6889349725966524,0.46069913718425354,268.4174575805664,268.4,900,100,2,40,10,13,0.0,2.8735145421968076,0.2098433391427085,3.3010618618984053
43,credit-g,CBM_KE,7,OK,0.79,0.8423809523809523,0.7501214181641573,0.7452380952380953,0.7475658131987017,0.49533544257938605,282.2691533565521,282.3,900,100,2,40,11,18,0.0,4.555257725111775,0.32664021668053067,1.4160757994190516
43,credit-g,CBM_KE,8,OK,0.79,0.8266666666666667,0.7569169960474309,0.7166666666666667,0.7304582210242587,0.471870105616408,309.8331060409546,309.8,900,100,2,40,6,12,0.0,1.011185404194125,0.5321785712127697,3.0464526148629814
43,credit-g,CBM_KE,9,OK,0.73,0.7038095238095238,0.6772705196697426,0.6738095238095239,0.6754417598269022,0.3510629835756814,264.16457748413086,264.2,900,100,2,40,3,5,0.0,2.1808578275087016,0.7548553161372049,3.5577265311931447
43,credit-g,CBM,3,OK,0.72,0.6942857142857143,0.6573426573426573,0.6285714285714286,0.6361746361746362,0.2844627935584563,195.57676458358765,195.6,900,100,2,40,12,10,0.0,2.825282688746488,,
43,credit-g,CBM,4,OK,0.65,0.7,0.5989010989010989,0.6071428571428572,0.6011396011396011,0.2058790548922549,241.28962802886963,241.3,900,100,2,40,12,15,0.0,0.31455507728880766,,
43,credit-g,CBM,5,OK,0.8,0.7914285714285715,0.8503787878787878,0.6761904761904762,0.6986136226642556,0.4969241611489845,216.86578822135925,216.9,900,100,2,40,12,2,0.0,2.887837290916244,,
43,credit-g,CBM,6,OK,0.72,0.7766666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.3333333333333333,223.38904643058777,223.4,900,100,2,40,12,15,0.0,0.31455507728880766,,
43,credit-g,CBM,8,OK,0.77,0.790952380952381,0.7284034373586612,0.7404761904761905,0.7335187116209014,0.46872417692147295,239.07783198356628,239.1,900,100,2,40,4,10,0.0,1.6867840445711366,,
43,credit-g,CBM,9,OK,0.65,0.7109523809523809,0.6244390044879641,0.6452380952380952,0.6224786970121885,0.2688738290362726,197.18914079666138,197.2,900,100,2,40,7,12,0.0,2.3081357327090637,,
43,diabetes,CBM_KE,0,OK,0.6883116883116883,0.7807407407407407,0.655,0.6492592592592592,0.6515837104072397,0.30420509650684807,219.05644989013672,219.1,691,77,2,40,2,3,0.0,2.191855493839821,0.2897822391032513,2.938745958414506
43,diabetes,CBM_KE,1,OK,0.8051948051948052,0.8325925925925927,0.7869532428355958,0.7818518518518518,0.7842331402951616,0.5687822180346598,216.58907294273376,216.6,691,77,2,40,2,3,0.0,2.054697767833935,0.7902572859607933,1.306650799985789
43,diabetes,CBM_KE,2,OK,0.6883116883116883,0.7711111111111111,0.6827702702702703,0.7003703703703703,0.6791666666666667,0.38273618458017133,196.36238598823547,196.4,691,77,2,40,5,5,0.0,2.946441354621569,0.2832209133634554,2.041316260023299
43,diabetes,CBM_KE,4,OK,0.7402597402597403,0.7874074074074073,0.7172619047619048,0.6892592592592592,0.6973270440251573,0.40555555555555556,185.31120538711548,185.3,691,77,2,40,5,11,0.0,2.110008077087159,0.38722959034623067,3.9950709642618114
43,diabetes,CBM_KE,5,OK,0.7662337662337663,0.8266666666666667,0.7563520871143375,0.7092592592592593,0.7210144927536233,0.46322369481325704,218.12344598770142,218.1,691,77,2,40,8,9,0.0,3.36721856527679,0.5780241249271592,3.438239485036183
43,diabetes,CBM_KE,6,OK,0.7142857142857143,0.7903703703703704,0.6846153846153846,0.6777777777777778,0.6806184012066365,0.36232865092627065,234.52188730239868,234.5,691,77,2,40,5,17,0.0,2.7736947001552528,0.32780633729838127,3.0381010168746094
43,diabetes,CBM_KE,7,OK,0.7662337662337663,0.8503703703703704,0.7656862745098039,0.7007407407407408,0.7136363636363636,0.4618833599503053,210.7273986339569,210.7,691,77,2,40,7,16,0.0,0.5791069655709132,0.2719600984904924,4.179311573858014
43,diabetes,CBM_KE,8,OK,0.7368421052631579,0.8061538461538462,0.7173295454545454,0.7353846153846153,0.7212032281731475,0.4523539829316482,212.81678247451782,212.8,692,76,2,40,7,18,0.0,4.555257725111775,0.32664021668053067,1.4160757994190516
43,diabetes,CBM_KE,9,OK,0.8026315789473685,0.8053846153846155,0.7868217054263565,0.813076923076923,0.7922361946418808,0.5993238089932998,198.26929807662964,198.3,692,76,2,40,4,13,0.0,1.8404501556686923,0.5646678559210012,2.601076732740329
43,diabetes,CBM,3,OK,0.8441558441558441,0.8903703703703704,0.8326923076923077,0.8203703703703704,0.8257918552036199,0.6529464230233836,146.45348572731018,146.5,691,77,2,40,2,3,0.0,2.054697767833935,,
43,diabetes,CBM,4,OK,0.7402597402597403,0.777037037037037,0.7194950911640954,0.7318518518518519,0.7234195402298851,0.4511777625672017,161.2643759250641,161.3,691,77,2,40,2,4,0.0,4.89211046370593,,
43,diabetes,CBM,5,OK,0.7402597402597403,0.7762962962962963,0.7194950911640954,0.7318518518518519,0.7234195402298851,0.4511777625672017,171.4150562286377,171.4,691,77,2,40,2,4,0.0,4.89211046370593,,
43,diabetes,CBM,6,OK,0.7402597402597403,0.8244444444444444,0.7142307692307692,0.7062962962962962,0.7096530920060332,0.4204522053456932,162.3352243900299,162.3,691,77,2,40,2,3,0.0,2.054697767833935,,
43,diabetes,CBM,7,OK,0.7922077922077922,0.8044444444444445,0.7719109195402298,0.7803703703703704,0.7755102040816326,0.5522164981933888,163.92519879341125,163.9,691,77,2,40,5,10,0.0,0.721470391620405,,
43,diabetes,CBM,8,OK,0.6842105263157895,0.7592307692307693,0.6492307692307693,0.6492307692307693,0.6492307692307693,0.29846153846153844,150.8683898448944,150.9,692,76,2,40,2,4,0.0,4.89211046370593,,
43,diabetes,CBM,9,OK,0.7631578947368421,0.8400000000000001,0.7555555555555555,0.783076923076923,0.7548387096774194,0.5379289185083113,166.37899374961853,166.4,692,76,2,40,4,13,0.0,2.862366953762175,,
43,kr-vs-kp,CBM_KE,0,OK,0.99375,0.9999217251770969,0.9940828402366864,0.9934640522875817,0.993734335839599,0.9875466986607835,977.1574580669403,977.2,2876,320,2,40,5,10,0.0,4.21375694731329,0.450664013614568,3.7039518620764977
43,kr-vs-kp,CBM_KE,2,OK,0.99375,0.9999608625885484,0.9940828402366864,0.9934640522875817,0.993734335839599,0.9875466986607835,892.6177220344543,892.6,2876,320,2,40,12,13,0.0,4.846881957591879,0.8744423866457065,1.3534952784468235
43,kr-vs-kp,CBM_KE,3,OK,1.0,1.0,1.0,1.0,1.0,1.0,891.4988722801208,891.5,2876,320,2,40,12,2,0.0,2.887837290916244,0.645909110342358,1.5993001856688394
43,kr-vs-kp,CBM_KE,4,OK,1.0,1.0,1.0,1.0,1.0,1.0,792.9746870994568,793.0,2876,320,2,40,12,2,0.0,2.887837290916244,0.645909110342358,1.5993001856688394
43,kr-vs-kp,CBM_KE,5,OK,0.99375,0.9998825877656452,0.9940828402366864,0.9934640522875817,0.993734335839599,0.9875466986607835,914.0557932853699,914.1,2876,320,2,40,12,4,0.0,2.262952561312196,0.6694548391478754,3.5042853105201686
43,kr-vs-kp,CBM_KE,7,OK,0.9937304075235109,0.9968484084462653,0.9940828402366864,0.993421052631579,0.9937125512456638,0.9875036711157809,819.7541570663452,819.8,2877,319,2,40,12,4,0.0,2.262952561312196,0.6694548391478754,3.5042853105201686
43,kr-vs-kp,CBM_KE,9,OK,0.9843260188087775,0.9952752185211434,0.9848323471400394,0.9839160563823923,0.9842864883503275,0.9687479701854903,1058.9877624511719,1059.0,2877,319,2,40,8,18,0.0,4.435202502961974,0.6318558830746266,2.773250778915936
43,kr-vs-kp,CBM,1,OK,0.9875,0.9996086258854839,0.9872922776148583,0.9877499902156471,0.9874823971209513,0.9750421603988364,750.9594869613647,751.0,2876,320,2,40,3,6,0.0,2.054697767833935,,
43,kr-vs-kp,CBM,2,OK,0.99375,0.9934640522875817,0.9940828402366864,0.9934640522875817,0.993734335839599,0.9875466986607835,670.3669641017914,670.4,2876,320,2,40,2,4,0.0,4.89211046370593,,
43,kr-vs-kp,CBM,3,OK,0.996875,1.0,0.9967532467532467,0.9970059880239521,0.9968698340033845,0.9937592026375474,796.9434680938721,797.0,2876,320,2,40,2,4,0.0,4.89211046370593,,
43,kr-vs-kp,CBM,6,OK,0.9937304075235109,1.0,0.9935064935064934,0.9940119760479043,0.9937199779510197,0.9875183401833406,692.0569190979004,692.1,2877,319,2,40,2,4,0.0,1.6676090398726733,,
43,kr-vs-kp,CBM,8,OK,0.9905956112852664,0.9998030255278916,0.9907363607694734,0.990427040655531,0.9905718930101965,0.9811633526671037,706.4165802001953,706.4,2877,319,2,40,3,6,0.0,2.054697767833935,,
43,kr-vs-kp,CBM,9,OK,0.987460815047022,0.9967320261437909,0.9877601702932828,0.9871840302386015,0.9874330286794831,0.9749440302978384,730.514885187149,730.5,2877,319,2,40,3,6,0.0,2.054697767833935,,
43,magic,CBM_KE,1,OK,0.876,0.9297099636082687,0.8826892405839775,0.8423302999574186,0.8570611778158947,0.7238953585141701,2844.8272116184235,2844.8,9000,1000,2,40,3,6,0.0,0.6555273421797599,0.35039885289992756,2.887100784118844
43,magic,CBM_KE,2,OK,0.899,0.9475326932954052,0.897420645899039,0.8783642597201919,0.886572802853424,0.7755508196968409,2941.1988615989685,2941.2,9000,1000,2,40,3,6,0.0,0.6555273421797599,0.35039885289992756,2.887100784118844
43,magic,CBM_KE,3,OK,0.888,0.9422605015825355,0.8869697917201406,0.8640029148503725,0.8735543422793637,0.7506214282717293,3548.7792024612427,3548.8,9000,1000,2,40,8,2,0.0,0.26955096332413014,0.3523237882554702,4.297009650093849
43,magic,CBM_KE,4,OK,0.869,0.9238714831935171,0.8676492912578986,0.8402078147840859,0.8510671437065636,0.7073249945697314,3141.0255777835846,3141.0,9000,1000,2,40,9,16,0.0,0.5791069655709132,0.2719600984904924,4.179311573858014
43,magic,CBM_KE,5,OK,0.874,0.9304825745503711,0.8769158729622353,0.8427517241076563,0.8557137360523278,0.7188562173379277,3277.0225808620453,3277.0,9000,1000,2,40,2,3,0.0,1.2334843840862177,0.6880838421048368,3.9500281025310424
43,magic,CBM_KE,6,OK,0.89,0.9369926997045642,0.8886346619789705,0.8668519176993754,0.8760010100281366,0.7551724863405281,3348.0016644001007,3348.0,9000,1000,2,40,3,6,0.0,0.6555273421797599,0.35039885289992756,2.887100784118844
43,magic,CBM_KE,7,OK,0.887,0.9471990658431336,0.8824227266897524,0.8665029258249597,0.8734703063922129,0.7487564309807381,2732.5475199222565,2732.6,9000,1000,2,40,3,6,0.0,0.6555273421797599,0.35039885289992756,2.887100784118844
43,magic,CBM_KE,8,OK,0.886,0.936923076923077,0.8921806702282662,0.854945054945055,0.8690257352941176,0.7461972649174222,3374.335319042206,3374.3,9000,1000,2,40,3,6,0.0,0.6555273421797599,0.35039885289992756,2.887100784118844
43,magic,CBM_KE,9,OK,0.878,0.9294285714285715,0.8745527728085868,0.8534065934065934,0.8622645514114496,0.7276521682487489,2884.727039575577,2884.7,9000,1000,2,40,3,6,0.0,0.6555273421797599,0.35039885289992756,2.887100784118844
43,magic,CBM,0,OK,0.864,0.9184895456081897,0.8573328837795771,0.83962616166006,0.8471525417633201,0.6967340834291891,2815.5720636844635,2815.6,9000,1000,2,40,5,17,0.0,3.1490530717687086,,
43,magic,CBM,1,OK,0.859,0.915728339457153,0.8622334566055552,0.8233464589396793,0.8373280263044043,0.6844761661384163,2350.050014257431,2350.1,9000,1000,2,40,3,8,0.0,0.08618199393342754,,
43,magic,CBM,2,OK,0.877,0.9318390335339488,0.8732196245195075,0.8529119969797936,0.8614513812621442,0.7258475955770003,2242.670030117035,2242.7,9000,1000,2,40,2,3,0.0,1.2334843840862177,,
43,magic,CBM,3,OK,0.879,0.9163692553523063,0.876788218793829,0.8537987436292521,0.863289039735436,0.7302251664344648,2577.0081350803375,2577.0,9000,1000,2,40,2,4,0.0,1.6676090398726733,,
43,magic,CBM,4,OK,0.858,0.9126027770095566,0.8455626805032062,0.8408904341107731,0.8431174983648866,0.6864372139364834,2465.644408226013,2465.7,9000,1000,2,40,4,13,0.0,3.42154465520259,,
43,magic,CBM,5,OK,0.872,0.9205176493312086,0.8660277390339672,0.849059916856527,0.8563573111884188,0.7148863186671827,2631.8371868133545,2631.8,9000,1000,2,40,4,13,0.0,3.42154465520259,,
43,magic,CBM,7,OK,0.83,0.8994069333052384,0.813118652916292,0.8317464080175945,0.8194247936131611,0.6445959614775375,2181.2598700523376,2181.3,9000,1000,2,40,5,17,0.0,3.1490530717687086,,
43,magic,CBM,8,OK,0.842,0.9174461538461538,0.8251538501318716,0.8316483516483517,0.828138324718495,0.6567700919754199,2359.203221321106,2359.2,9000,1000,2,40,3,6,0.0,2.054697767833935,,
43,magic,CBM,9,OK,0.866,0.9079912087912088,0.8557643748647283,0.8468131868131867,0.8509249329162198,0.7025205380668601,2579.661199569702,2579.7,9000,1000,2,40,2,3,0.0,1.2334843840862177,,
43,mfeat-factors,CBM_KE,1,OK,0.995,0.9998333333333334,0.9952380952380953,0.9949999999999999,0.9949968730456534,0.9944720690522652,621.7457911968231,621.8,1800,200,10,40,9,24,0.0,2.439336021545846,0.6346088693116749,2.7904806167151133
43,mfeat-factors,CBM_KE,2,OK,0.985,0.9999722222222222,0.9854761904761904,0.985,0.9848587933247753,0.9834152880222562,576.679440498352,576.7,1800,200,10,40,9,18,0.0,0.2753414223704525,0.5904915681182499,3.8095001513715454
43,mfeat-factors,CBM_KE,3,OK,0.98,0.9976944444444446,0.9807142857142856,0.9800000000000001,0.979855666370429,0.9778864378634362,681.2459146976471,681.3,1800,200,10,40,12,17,0.0,3.36721856527679,0.5780241249271592,3.438239485036183
43,mfeat-factors,CBM_KE,6,OK,0.98,0.9985555555555553,0.9804761904761904,0.9799999999999999,0.9799937460913071,0.9778321032926003,680.069329738617,680.1,1800,200,10,40,12,17,0.0,3.36721856527679,0.5780241249271592,3.438239485036183
43,mfeat-factors,CBM_KE,7,OK,0.98,0.9963055555555554,0.980952380952381,0.9800000000000001,0.9798525394160823,0.9779136085456454,593.988703250885,594.0,1800,200,10,40,12,12,0.0,2.262952561312196,0.6694548391478754,3.5042853105201686
43,mfeat-factors,CBM_KE,8,OK,0.96,0.9980833333333333,0.9624594501832353,0.96,0.9593434729685738,0.9559805302510397,539.7917056083679,539.8,1800,200,10,40,11,24,0.0,0.5791069655709132,0.2719600984904924,4.179311573858014
43,mfeat-factors,CBM_KE,9,OK,0.985,0.9995555555555555,0.9861471861471861,0.985,0.9851067631555438,0.983442610805842,651.3720700740814,651.4,1800,200,10,40,12,17,0.0,3.36721856527679,0.5780241249271592,3.438239485036183
